"","ID_no_Rep_dup","LogPopBio","Time","I(Time^2)",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"2462","261_1",4.29107981220657,303.700271806276,92233.8550952059,4.49337121857486,-0.202291406368285,0.372771659957783,0.107775559408807,0.438261715309985,-1.48736921048227
"2463","261_1",5.48826291079812,379.597541388683,144094.293428333,5.45518618364248,0.0330767271556365,0.370863533106102,0.208247964768982,0.0115866156203507,0.242831091001894
"2464","261_1",6.13380281690141,455.131887818137,207145.035308901,5.95758963530306,0.176213181598348,0.306776707886887,0.147785492734273,0.224047447106775,1.23241225758952
"2465","261_1",5.91079812206573,530.643068939956,281582.066614015,6.00632538342815,-0.0955272613624185,0.820395892702332,0.137231002683124,2.62320800226621,-1.31257275378483
"2466","262_1",0.0187793427230083,26.218495181616,687.409489588421,-0.965313613264621,0.984092955987629,0.652973750791866,0.228608395779456,5.36743194621945,2.9253457433664
"2467","262_1",0.347417840375584,75.7768099827032,5742.12493115471,1.0026152061497,-0.655197365774113,0.198346367679282,0.550306765749448,0.13543104737848,-1.28144804390181
"2468","262_1",1.38028169014084,101.127378304917,10226.7466428258,1.925053145322,-0.544771455181159,0.14145968140359,0.569147549883478,0.058218793576949,-1.02957084997866
"2469","262_1",1.38028169014084,102.223869532987,10449.7195022971,1.96366540855398,-0.583383718413144,0.140494208528323,0.564217026918567,0.066159565675212,-1.10192527021456
"2470","262_1",2.37793427230047,126.454781319496,15990.8117185616,2.78972516553253,-0.411790893232056,0.1378937032703,0.583508613423941,0.0321587756846421,-0.776637884277335
"2471","262_1",4.07981220657277,156.083209785026,24361.9683767964,3.72902277073676,0.350789435836011,0.155744580746306,0.588338702838782,0.0274840969209972,0.66854680798476
"2472","262_1",4.99530516431925,181.904806029157,33089.3584565052,4.48413558689429,0.511169577424959,0.165544420558242,0.572315366282013,0.0634981875425533,0.979908735744631
"2473","262_1",5.26525821596245,207.301704966642,42973.9968820767,5.1691407982397,0.0961174177227546,0.160907270822755,0.600927546253985,0.00215815767839531,0.183746619483242
"2474","262_1",5.86384976525822,230.721830985916,53232.5632934936,5.75012493142736,0.113724833830864,0.14773950716152,0.600542355211809,0.00268896892709211,0.21572047835879
"2475","262_1",6.86150234741784,258.242216456635,66689.0423604355,6.37065226617784,0.490850081240003,0.139459025773077,0.575524490459833,0.0463793313673094,0.92658514312182
"2476","262_1",7.03755868544601,281.384358784285,79177.1573684432,6.84046354032137,0.197095145124644,0.163875518191002,0.597641218560659,0.00930780511632202,0.377452841448873
"2477","262_1",7.37793427230047,307.92407956511,94817.2387760202,7.32077419145033,0.0571600808501449,0.269550749820612,0.601531605488204,0.00168721080301634,0.11711703061978
"2478","262_1",7.14319248826291,335.181924882629,112346.922768024,7.74904858367946,-0.60585609541655,0.526011215253127,0.525634591691296,0.87845812749395,-1.54101792665151
"2479","263_1",-5.22343986761543,8.31408775981504,69.1240552779063,-3.64877949067985,-1.57466037693558,0.281628651233627,0.34365363013007,1.53657427588243,-3.42904741435374
"2480","263_1",-3.72330674721665,23.0946882217089,533.36462405794,-3.40302201470366,-0.32028473251299,0.218639659095038,0.550055974987379,0.0417157077960555,-0.668762091071592
"2481","263_1",-2.78622398655342,48.0369515011546,2307.54870952428,-3.01768168285765,0.231457696304234,0.144686288670669,0.553512022808437,0.0120315253537599,0.461923440592136
"2482","263_1",-2.74378507998225,48.960739030023,2397.15396636602,-3.00411826957497,0.260333189592724,0.142618998283546,0.552687786395862,0.0149310269082213,0.518923936012639
"2483","263_1",-1.8463400375322,72.055427251732,5191.98459642964,-2.68147911818108,0.835139080648884,0.103737863204397,0.516355319967631,0.10227882791397,1.62817984513762
"2484","263_1",-1.60624056596503,96.0739030023094,9230.19483809715,-2.37948460930458,0.773244043339551,0.0843632982312951,0.523046630482514,0.0683189623534604,1.49147534670631
"2485","263_1",-1.49256881751735,119.168591224019,14201.1531343173,-2.12136508978211,0.628796272264763,0.0796203415835874,0.534779623347532,0.0421998453609833,1.20972747604375
"2486","263_1",-1.48007222821728,143.187066974596,20502.5361487874,-1.8864709980519,0.406398769834619,0.0834485214520615,0.547580437005487,0.0186299041492014,0.783492864634617
"2487","263_1",-1.52732947699301,167.205542725173,27957.6935180196,-1.68578496212175,0.158455485128741,0.0914732774357897,0.555265655608452,0.00315961606092541,0.306831198662751
"2488","263_1",-1.51436570621583,192.147806004619,36920.7793523887,-1.51358713179924,-0.000778574416593347,0.100263740492582,0.556646431847555,8.52539763680209e-08,-0.00151496852375839
"2489","263_1",-1.51366594550543,215.242494226328,46329.3313207708,-1.38703705766165,-0.126628887843783,0.106283072601626,0.555750413217952,0.00242287298969007,-0.247225858030581
"2490","263_1",-1.48898629963597,240.184757505774,57688.7177381075,-1.28588672784697,-0.203099571789005,0.108868586037957,0.554331746796463,0.00642152267349987,-0.397099392901283
"2491","263_1",-1.52435551816421,264.203233256351,69803.3484631098,-1.22334860957093,-0.301006908593278,0.107051849461737,0.551559795270261,0.0138132396633971,-0.587928393477935
"2492","263_1",-1.52362047346302,288.221709006928,83071.7535428743,-1.19501854709496,-0.328601926368056,0.101643489820222,0.550615754652831,0.0154427012088184,-0.639892231217778
"2493","263_1",-1.57303397726884,312.240184757506,97493.9329774015,-1.20089654041906,-0.372137436849778,0.09435996480439,0.548962648772014,0.0180919008103247,-0.721749759314432
"2494","263_1",-1.58519227255016,336.258660508083,113069.88676669,-1.24098258954323,-0.344209683006933,0.0879982083576191,0.550125380377933,0.0142340846184656,-0.665252215785457
"2495","263_1",-1.63785956317118,359.353348729792,129134.829243316,-1.31178668348295,-0.326072879688234,0.086350436464768,0.550808640470286,0.0124892259380374,-0.629630772508225
"2496","263_1",-1.60996152909708,384.295612009238,147683.117409555,-1.42377885519176,-0.18618267390532,0.0946301182067504,0.554732571924546,0.00454419283380101,-0.361149762704644
"2497","263_1",-1.63621352437086,407.390300230947,165966.856722261,-1.56036767182392,-0.075845852546945,0.117322591560745,0.556321148563349,0.000983653699140116,-0.149001940333436
"2498","263_1",-1.64916991870808,431.408775981524,186113.531993877,-1.7359702496945,0.0868003309864163,0.163200757243274,0.55619698077526,0.00199399150851569,0.175134551336398
"2499","263_1",-1.66229638715716,455.427251732102,207413.981620255,-1.94578088336515,0.283484496207993,0.239857167499934,0.551345508237455,0.0378810357633914,0.600126496573005
"2500","263_1",-1.70446791594105,480.369515011547,230754.870952429,-2.19986805608962,0.495400140148569,0.361953118258386,0.537109059776455,0.247776618233793,1.1446979946406
"2501","264_1",-4.83363289877984,1.10233913539358,1.21515156942027,-3.96365990526347,-0.869972993516368,0.174494765015948,0.455981230281823,0.231698774694341,-1.81338997552572
"2502","264_1",-4.32280727501388,2.48154484432797,6.15806481441073,-3.87576166686954,-0.447045608144341,0.159556923311274,0.532323531634124,0.0539724542424138,-0.923513048531312
"2503","264_1",-3.98633503839268,3.86075055326233,14.9053948345154,-3.78920796890035,-0.197127069492334,0.146661687413159,0.552023382366229,0.00935699021854039,-0.404139219818384
"2504","264_1",-3.53434991464962,5.51462548197915,30.4110942064938,-3.68718992835212,0.152840013702502,0.133736243797255,0.553889237750393,0.0049772840308766,0.310997824626798
"2505","264_1",-3.44733853765999,6.89456364216616,47.5350078158795,-3.60354903849476,0.156210500834772,0.124943045738113,0.553797013255329,0.00476024552093166,0.316255014176771
"2506","264_1",-3.2241949863458,8.82530514442365,77.8860108921905,-3.48878188167385,0.264586895328055,0.115468668075226,0.548630725895629,0.0123521862281253,0.532791239329806
"2507","264_1",-3.04187342955183,10.2037784021053,104.117093679271,-3.40845482315697,0.366581393605145,0.110584034275413,0.541296384744713,0.0224591274302021,0.736144908641947
"2508","264_1",-1.64178574629962,23.6940655753143,561.408743487294,-2.6932317734806,1.05144602718098,0.125290144459733,0.411530220174036,0.216437393479506,2.12912093309622
"2509","264_1",-1.6695653104067,47.719199116873,2277.12196435577,-1.73801425674194,0.0684489463352356,0.263527767197821,0.555952065717092,0.00272155188498985,0.151054592623442
"2510","264_1",-1.46633706879343,72.0072826581703,5185.04875581363,-1.18705253892999,-0.279284529863444,0.330281285964925,0.544838352369045,0.0686692514824587,-0.646317652893421
"2511","264_1",-1.46633706879342,96.0309512972235,9221.94360704971,-1.05227215043449,-0.414064918358933,0.275803976695182,0.532432686956558,0.107793998376375,-0.921479597666622
"2512","264_1",-1.53779603277557,119.782880521505,14347.9384660291,-1.32005917392162,-0.217736858853947,0.280706294273093,0.549969200260656,0.0307519736424581,-0.486210326815522
"2513","264_1",-1.64178574629961,144.088542892868,20761.5081929899,-2.00690394754229,0.365118201242679,0.758945163782857,0.498338680326244,2.08168552441746,1.4083834534255
"2514","265_1",-5.23110861685458,0.27944111776452,0.0780873382974843,-3.79447494181704,-1.43663367503754,0.140385837487839,0.521920859983057,0.290592256401255,-2.31042980495813
"2515","265_1",-4.53796143629464,1.39720558882237,1.95218345743647,-3.73525705202154,-0.802704384273096,0.129996653966867,0.650648892284269,0.0820119952784829,-1.28319804961697
"2516","265_1",-4.13249632818647,2.51497005988026,6.32507440209412,-3.67683747894693,-0.455658849239541,0.120870644974064,0.684983342072208,0.0240641581824857,-0.72462270075566
"2517","265_1",-3.43934914762653,3.63273453093817,13.1967601722706,-3.6192162225932,0.179867074966668,0.112951624842375,0.698109356562347,0.00344173158484563,0.284758395390592
"2518","265_1",-3.21620559631231,5.02994011976051,25.3002976083764,-3.54831228503978,0.332106688727472,0.104666226055577,0.692440124243913,0.0106725366591641,0.523339669846525
"2519","265_1",-3.09104245335831,5.58882235528944,31.234935318983,-3.5202999735838,0.429257520225492,0.101832287532184,0.687038563890244,0.0172378154376302,0.675363693876072
"2520","265_1",-3.03388403951836,6.98602794411181,48.8045864359111,-3.45114235385732,0.417258314338959,0.0958898725405406,0.687870567804905,0.0151361649360246,0.654323999028745
"2521","265_1",-2.97981681824809,8.3832335329341,70.2786044677107,-3.38323210400722,0.403415285759132,0.0914981578452884,0.688757825051063,0.013370301652089,0.631085150225311
"2522","265_1",-2.6284189314102,10.3393213572855,106.90156612922,-3.2902533356094,0.6618344041992,0.0877658181960795,0.66859609241646,0.0342363282484168,1.03322447677616
"2523","265_1",-1.81338193324121,23.7524950099801,564.18101919913,-2.71854576749736,0.905163834256152,0.118830104512942,0.637294280128428,0.0929260213165011,1.43779141123665
"2524","265_1",-2.0324354993039,48.0638722554891,2310.13581619198,-1.97533298425653,-0.0571025150473676,0.264759562448771,0.700192197099436,0.00118352963967523,-0.0992976708621443
"2525","265_1",-1.89890410667938,72.0958083832335,5197.80558643192,-1.6118302571015,-0.287073849577877,0.32620434798873,0.692497845847946,0.0438830074052872,-0.521468462608038
"2526","265_1",-2.07410819570447,95.8483033932136,9186.89726335752,-1.61516472890801,-0.458943466796465,0.271761437610293,0.681453273172535,0.0799898072216985,-0.801901217734434
"2527","265_1",-2.26069415128488,120.159680638723,14438.3488511999,-1.99189051547841,-0.268803635806467,0.282313576759274,0.693916217726582,0.0293500172081416,-0.473114534966901
"2528","265_1",-2.28666963768814,143.912175648703,20710.7142999431,-2.72468689099338,0.438017253305242,0.750273847239174,0.648713208354561,1.71060591705516,1.30694623346847
"2529","266_1",-4.95204218186636,22.3455976141038,499.325732731441,-4.96410066172255,0.0120584798561918,0.280522518122419,0.147820075240114,0.00125167557917147,0.0981366560366221
"2530","266_1",-4.96255752586588,47.190471202253,2226.94057229067,-4.6562049158868,-0.306352609979076,0.207115794621096,0.130104595642936,0.491145527237364,-2.37500209822262
"2531","266_1",-4.74322673070625,70.7894039571873,5011.13971261385,-4.37825428729721,-0.364972443409042,0.155262868667018,0.123648143433624,0.460381565095593,-2.74123696210845
"2532","266_1",-3.85657290259548,94.3661537892748,8904.97098098106,-4.11467647859257,0.258103575997086,0.11793922119806,0.136793015969381,0.160406740509925,1.89710802975296
"2533","266_1",-3.63349930825775,119.199935916001,14208.6247223787,-3.85229859398041,0.218799285722657,0.0913984732279133,0.140227774317491,0.0841893495604418,1.58455188728654
"2534","266_1",-3.50906895004193,142.795171517127,20390.4610086057,-3.61750421371555,0.10843526367362,0.0758328451960237,0.146044750880308,0.0165832905241931,0.778650508173039
"2535","266_1",-3.2497695740874,166.37931565683,27682.0766784351,-3.39693728292889,0.14716770884149,0.0674893397447405,0.144538758024769,0.0267009039229069,1.05204162233107
"2536","266_1",-3.25167797161315,191.22418924498,36566.6905523999,-3.17984521975184,-0.0718327518613071,0.0644042817424899,0.147069364181035,0.00603054602521353,-0.512655578726214
"2537","266_1",-2.78298848149687,214.778756154221,46129.9140951543,-2.98849171468085,0.205503233183977,0.0651448018123564,0.141339754979431,0.0500036525216827,1.46721507885156
"2538","266_1",-2.72798420922711,239.616235434755,57415.9402839239,-2.80196548021494,0.0739812709878307,0.0681919947610925,0.147018553175277,0.00682806166212437,0.52906114297543
"2539","266_1",-2.65018957464778,263.207773882073,69278.3322319565,-2.63929164007605,-0.0108979345717319,0.0719978630315465,0.147830521346142,0.000157718770889596,-0.0780938806384455
"2540","266_1",-2.44604671119933,288.019373085953,82955.1592728254,-2.48344200031649,0.0373952891171596,0.075897175451498,0.14763516863237,0.00197420454191341,0.268536944272913
"2541","266_1",-2.29411147999092,311.592425764233,97089.839793639,-2.34984298350568,0.0557315035147625,0.0787627062414726,0.147372704826586,0.00457880833796063,0.400831921261578
"2542","266_1",-2.22633155390874,335.180267057744,112345.811424901,-2.23027391305482,0.00394235914607544,0.0803294671104619,0.147846174629201,2.3447473413013e-05,0.0283783634262455
"2543","266_1",-2.11735318579621,359.999260569239,129599.467610399,-2.119706762815,0.00235357701878547,0.0803157238319155,0.147847707277133,8.35513020543219e-06,0.0169416743812148
"2544","266_1",-2.08864655766458,382.352252490958,146193.244984909,-2.03350353878669,-0.0551430188778856,0.0788433214411405,0.147382676028638,0.00448799449927682,-0.396616778007167
"2545","266_1",-2.04687456677262,407.186034617684,165800.466787674,-1.9526006898547,-0.0942738769179217,0.0758372188999593,0.146487173897148,0.0125354959945485,-0.676962211226182
"2546","266_1",-1.98052865307035,430.770178757387,185562.946906671,-1.89025655782465,-0.0902720952456961,0.0721315176422887,0.146605784102413,0.0108450761829998,-0.646930471322302
"2547","266_1",-1.87084260982795,455.581777961267,207554.756410349,-1.83990239532254,-0.0309402145054132,0.0681294807136181,0.147703730334851,0.00119300952743303,-0.221254865732351
"2548","266_1",-1.88299237100438,480.430348703224,230813.319955101,-1.80512924762713,-0.0778631233772529,0.0651070886687406,0.146931930771798,0.00717367210131929,-0.555901932436419
"2549","266_1",-1.86023927219767,504.02558430435,254041.789633341,-1.78661225981218,-0.073627012385493,0.0644166015313613,0.147029831720772,0.00633695304611959,-0.525464306755389
"2550","266_1",-1.86069072338327,527.628214213092,278391.532433696,-1.78222314926296,-0.078467574120306,0.0673082358007527,0.146915394731682,0.00756738298496691,-0.560878059588628
"2551","266_1",-1.88440287707481,552.480482108857,305234.683111235,-1.79287999932253,-0.0915228777522767,0.076066133736232,0.146565490927803,0.0118561106112154,-0.657289236245699
"2552","266_1",-1.87317414549061,576.079414863791,331867.492229808,-1.81750613536656,-0.0556680101240539,0.0918024983494429,0.147366962434089,0.00547871397011381,-0.403239290923116
"2553","266_1",-1.8853280816597,599.685741926341,359622.989069746,-1.85627809625753,-0.0290499854021686,0.116961719652973,0.147713829839978,0.0020107119445279,-0.21340443919149
"2554","266_1",-1.87411310139256,624.526918360682,390033.87175709,-1.91234741470993,0.0382343133173735,0.156233365504874,0.14760422141763,0.00509576063822993,0.287335586764611
"2555","266_1",-1.88627852466202,648.133245423232,420076.703822851,-1.980139703951,0.0938611792889801,0.208455545900868,0.146271815008594,0.0465594867140828,0.728275411950702
"2556","266_1",-1.88674188844746,671.735875331974,451229.086208013,-2.06205837731106,0.175316488863604,0.278102197397646,0.141722176396636,0.260538463174334,1.4244007727624
"2557","267_1",-5.24569820278534,1.83779268322645,3.37748194652067,-3.17738831348536,-2.06830988929998,0.216654999081139,0.276076679839254,1.45738162387694,-3.97593662144811
"2558","267_1",-2.93707079533534,10.9874450259207,120.72394819763,-3.04714031132524,0.110069515989896,0.186097987583848,0.602378525671628,0.00328405979553476,0.207578026242101
"2559","267_1",-2.93707079533534,10.9874450259207,120.72394819763,-3.04714031132524,0.110069515989896,0.186097987583847,0.602378525671628,0.0032840597955347,0.207578026242099
"2560","267_1",-2.71568968592254,22.9724085403307,527.731554143859,-2.88352860188959,0.167838915967048,0.153205259769149,0.601574986405334,0.00580740633553554,0.31031585992575
"2561","267_1",-1.83930841979546,46.8194884646569,2192.06450009214,-2.58158897291083,0.742280553115367,0.108214184206643,0.57543502625943,0.0723400400124494,1.33732876172301
"2562","267_1",-1.61695361572866,70.7648460725781,5007.66343967567,-2.31002122453788,0.693067608809222,0.0845512157019725,0.579678493979116,0.0467608574826692,1.23242062717779
"2563","267_1",-1.41301108418039,93.7765656863468,8794.04427192572,-2.07889442336222,0.665883339181833,0.0762615597916979,0.581704240591193,0.038236968940934,1.17875628928366
"2564","267_1",-1.35079052957647,118.689958477679,14087.3062434332,-1.86165314101377,0.510862611437299,0.0776105352718363,0.59055208853935,0.0229709924676252,0.9049974065713
"2565","267_1",-1.43784502097882,142.748335421734,20377.0872656759,-1.6844167725449,0.246571751566081,0.0844454728343309,0.600123587046737,0.0059098178275445,0.438431344755802
"2566","267_1",-1.42803710896124,166.762487408172,27809.7272065607,-1.53939908330768,0.111361974346442,0.0929816540500126,0.602431499342489,0.00135244146953522,0.19894327764389
"2567","267_1",-1.49833545529632,190.811036583868,36408.8516822102,-1.42610570498635,-0.0722297503099749,0.100496171446102,0.602775305528467,0.000625252190772064,-0.129573141395167
"2568","267_1",-1.47621138065294,214.820274686126,46147.7504162226,-1.34487409514541,-0.131337285507531,0.105130057032082,0.602186689029245,0.00218505634314798,-0.236215535998314
"2569","267_1",-1.50119771127545,238.849168325103,57048.9252095934,-1.29546560483774,-0.205732106437706,0.105968015815449,0.60095891956679,0.0054144250493703,-0.370191060670466
"2570","267_1",-1.53914370873968,262.882975848259,69107.4589908363,-1.27795946648857,-0.26118424225111,0.102980862675447,0.599700563410113,0.00842415913163631,-0.4691875719849
"2571","267_1",-1.57858659245444,286.916783371416,82321.2405802,-1.29236904678233,-0.28621754567211,0.0970532778116664,0.599056170607164,0.00940931424325266,-0.512466608770525
"2572","267_1",-1.66078810604667,310.965332547112,96699.4380461359,-1.33873255443689,-0.322055551609784,0.0899747685421029,0.598034003090017,0.0108731395207537,-0.574386806321529
"2573","267_1",-1.70544856600852,334.999140070269,112224.42384782,-1.41699314820869,-0.288455417799829,0.0844578003530252,0.599049294345672,0.00808946767072139,-0.512908503708619
"2574","267_1",-1.78335528742504,359.042775361785,128911.714539493,-1.52722104136239,-0.256134246062649,0.0841107755494608,0.599894453683637,0.00634717608661756,-0.455351274893302
"2575","267_1",-1.85077532094607,383.081496769121,146751.43316687,-1.66935844098296,-0.181416879963108,0.0934585148460193,0.60144204869442,0.00361142339227732,-0.324178519554506
"2576","267_1",-1.90503803417247,407.115304292278,165742.870988994,-1.84338576687575,-0.061652267296723,0.117925100399354,0.602840389375612,0.000555869624242837,-0.111685476957916
"2577","267_1",-1.98152370540244,431.154025699614,185893.793876983,-2.04937418130853,0.0678504759060854,0.163860327497308,0.60278814658284,0.00104112162019066,0.126244906701214
"2578","267_1",-2.00336994502731,455.178005454412,207187.016649457,-2.28713568062982,0.28376573560251,0.238454697996975,0.598396410286283,0.0319458033884754,0.553238588481336
"2579","267_1",-2.13197571483076,479.226554630107,229658.090662643,-2.55707889912955,0.425103184298793,0.350008774160531,0.590771128912202,0.144454864018026,0.89710028278018
"2580","268_1",-3.62700405039586,1.64548081755738,2.7076071209493,-3.00794906510215,-0.619054985293712,0.150131762012541,0.317567949960886,0.200132894597355,-1.84356890447309
"2581","268_1",-3.44468249360189,3.29755821745686,10.8738901975173,-2.93380895536685,-0.510873538235037,0.134745037713664,0.340262542755216,0.118016312554296,-1.50781238763962
"2582","268_1",-3.09637579933368,3.84507455185123,14.7845983092939,-2.90957766217025,-0.186798137163434,0.130268511181555,0.376736215330632,0.0150974912016886,-0.549902750770186
"2583","268_1",-2.83854669003158,4.66818143742671,21.7919179327353,-2.8734677008549,0.0349210108233251,0.124098402521217,0.381841512965263,0.000495586889230999,0.10243894458868
"2584","268_1",-2.67149260536841,6.04320237895795,36.520294993043,-2.81399724374566,0.142504638377252,0.115233686818665,0.379007809154256,0.00751053617022985,0.415930395700909
"2585","268_1",-2.52839176172774,7.1426327693081,51.0172028771939,-2.76721324728349,0.238821485555754,0.109383767034926,0.373547981770356,0.0197610080641682,0.694758774512903
"2586","268_1",-2.46385324059017,8.51911961802647,72.5753990662435,-2.70960054748674,0.245747306896573,0.103524037775726,0.373102660752045,0.0195448382495278,0.712566483544757
"2587","268_1",-2.26602749726025,9.61635114759592,92.4742093938694,-2.66444129510116,0.398413797840913,0.0999567142075179,0.35819820350648,0.049209002456944,1.15294508033152
"2588","268_1",-1.5728803167003,23.642884067683,558.985967037899,-2.14695359264406,0.574073275943763,0.119755584847702,0.329397253597118,0.127971871626544,1.6798543926005
"2589","268_1",-1.5107485355933,47.6155972524711,2267.24510170953,-1.51934665161335,0.00859811602004545,0.263347807268981,0.382010642192057,9.01367673745815e-05,0.0275028693875866
"2590","268_1",-1.44095277365776,71.5875774836656,5124.78124997983,-1.21579849884709,-0.225154274810668,0.331225899840787,0.371970377063454,0.0943227453808253,-0.755868805284377
"2591","268_1",-1.38629436111989,95.5602906684537,9131.76915263936,-1.23629057211496,-0.150003789004928,0.277229193377072,0.377927227202922,0.0300008014121148,-0.484404173357967
"2592","268_1",-1.75520187349426,119.557924275423,14294.0972570478,-1.58136388157925,-0.173837991915008,0.281174761925352,0.376481252858234,0.0413151883880284,-0.562910029213229
"2593","268_1",-2.03776884527927,143.821620036857,20684.6583900261,-2.26041193024446,0.222643084965185,0.759924833474293,0.353969617420387,1.6420456371077,1.24750283103818
"2594","269_1",-3.97566827058846,0.00525469168900372,2.76117847464848e-05,-3.02001436480032,-0.955653905788137,0.146333392455471,0.380555056350975,0.275472518486264,-2.19569591287306
"2595","269_1",-3.61899332664975,1.40750670241287,1.98107511733715,-2.95993372919225,-0.659059597457502,0.132612516975945,0.443344894572742,0.115005269968486,-1.50222095081768
"2596","269_1",-3.08836507558758,2.81276139410187,7.91162666014989,-2.90072611374379,-0.187638961843794,0.120889528964362,0.488301252969581,0.0082729037204151,-0.424831779030543
"2597","269_1",-2.83053596628549,4.2165147453083,17.7789965974023,-2.84258289169754,0.0120469254120459,0.111092928945425,0.492000183892843,3.06504098161125e-05,0.0271246249637162
"2598","269_1",-2.66348188162232,5.61951742627345,31.578976104191,-2.78547056212563,0.121988680503308,0.103103227460794,0.490480037408635,0.00286507868072785,0.273441233406047
"2599","269_1",-2.48759121515866,6.74327077747989,45.4717007784142,-2.74044660986408,0.252855394705416,0.0979307252591189,0.485423187654615,0.0115582952704238,0.565155527637688
"2600","269_1",-2.36623035815439,7.86627345844504,61.8782581230369,-2.69609333324118,0.329862975086792,0.0937936788095174,0.480794581295378,0.018667952478544,0.735589851994699
"2601","269_1",-2.2080063529395,8.71077747989275,75.8776443042067,-2.66316129154443,0.455154938604928,0.0913303449467154,0.470481474039219,0.034421652362162,1.01361247742223
"2602","269_1",-2.11491592987349,9.5537801608579,91.274715362002,-2.63064897625416,0.515733046380674,0.0894015936561875,0.46424670051952,0.0430776057382572,1.14730059447795
"2603","269_1",-1.64491230062776,23.8540482573726,569.015618265061,-2.13410776303945,0.489195462411691,0.117906658989956,0.466278198515808,0.0544733687669368,1.10570901237836
"2604","269_1",-1.43294204991167,47.6668096514745,2272.1247423499,-1.53769577341621,0.104753723504541,0.261419329317197,0.49064076088722,0.00789934181444118,0.258753481234889
"2605","269_1",-1.43294204991167,72.0268096514745,5187.86130856974,-1.22551764036291,-0.207424409548761,0.326395531158044,0.48607861611817,0.046490493603923,-0.536504147713031
"2606","269_1",-1.64491230062776,95.8140482573726,9180.33184346613,-1.21146007746044,-0.433452223167324,0.272679811221709,0.467541925534121,0.14547699322952,-1.07893210078849
"2607","269_1",-1.65889854260249,119.893297587131,14374.4028063164,-1.48986368992757,-0.169034852674921,0.281242548622775,0.488328897520333,0.0233657094105597,-0.423253716834571
"2608","269_1",-1.73192367761739,143.969544235925,20727.2296675,-2.06259648148844,0.330672803871054,0.753868183216782,0.449101876905158,2.04393463583548,1.41491483608476
"2609","26_1",0.350393789674144,21.2236677753917,450.4440738402,-0.159543280323647,0.509937069997791,0.596894585786831,0.154878950239605,2.14835325556642,2.08628660837139
"2610","26_1",0.507890336476035,30.2934613279438,917.693799227627,0.96530425726179,-0.457413920785755,0.25689200626563,0.338922580790979,0.218916062624765,-1.37832017418457
"2611","26_1",1.17408399992108,35.2406214475177,1241.90140000724,1.53687368084652,-0.362789680925437,0.195257511124633,0.379960685421242,0.0892515743572938,-1.05049299678155
"2612","26_1",2.6369616372115,45.1349416866654,2037.16296105869,2.59110570246033,0.0458559347511729,0.205268519801105,0.429646802453051,0.00153703857984635,0.133614024230936
"2613","26_1",3.53438126276705,55.0292619258132,3028.21966809975,3.52679528999997,0.0075859727670804,0.268334508248151,0.430393056023811,6.48763024405392e-05,0.0230367757566607
"2614","26_1",4.73651727249926,65.3358455082587,4268.77270827905,4.3754177060648,0.361099566434459,0.30049887190303,0.372365065260019,0.180107621229808,1.12150046799878
"2615","26_1",5.3760631894065,80.5895892102781,6494.68188908137,5.39532302787708,-0.0192598384705764,0.290508159993505,0.430264034021965,0.000481482997444982,-0.0593944191871275
"2616","26_1",6.2804136189943,102.439546405063,10493.8606676751,6.36542872276303,-0.0850151037687334,0.886345836877115,0.411533335937321,1.11541592225241,-0.655043462772427
"2617","270_1",-4.56261057156929,22.8531517373843,522.266544331911,-3.80585273245774,-0.756757839111553,0.278518287918435,0.238520590060268,1.18263067944468,-3.03159375039118
"2618","270_1",-3.86946339100936,46.9285839008207,2202.29198693637,-3.52352296383875,-0.345940427170614,0.207350815830857,0.289265428760048,0.152432850506979,-1.32217075602486
"2619","270_1",-3.35863776724335,69.7922123275711,4870.95290157677,-3.27088093522949,-0.0877568320138575,0.156670096359331,0.299307291539098,0.00654764622164173,-0.325168842561386
"2620","270_1",-2.82800951618119,93.8397066526977,8805.89054466436,-3.02142600803151,0.193416491850319,0.118195347056175,0.296980932952011,0.0219469833201319,0.700864474702392
"2621","270_1",-2.50422243908729,119.095512484721,14183.7410939983,-2.77739426024075,0.273171821153456,0.0911345421825662,0.29418411129806,0.0317751667240499,0.97501845770512
"2622","270_1",-2.22723565575226,141.934695302951,20145.4577307415,-2.57255413998654,0.345318484234279,0.0760120559817633,0.290840300140735,0.0409752624389106,1.22240019876354
"2623","270_1",-2.06391059964895,167.197485594552,27954.9991891404,-2.36350196495018,0.29959136530123,0.0671760870540423,0.293182956876135,0.0267427563600948,1.05549503578839
"2624","270_1",-1.82177054764409,190.019207263838,36107.2991291774,-2.1904755680148,0.36870502037071,0.0644185924810599,0.289674014606741,0.0386134307826772,1.29707472906638
"2625","270_1",-1.63587116950226,214.049240440021,45817.0773329499,-2.0245245489987,0.38865337949644,0.0651376260642189,0.288501324882621,0.0434503904878536,1.36777715674733
"2626","270_1",-1.55034899606409,238.110703684302,56696.7072090335,-1.87504428025298,0.324695284188888,0.0680762064845417,0.291978887925977,0.0318947153532533,1.14449136219224
"2627","270_1",-1.54218568542493,262.203596996682,68750.7262779984,-1.74210019940117,0.199914513976238,0.0719611402690589,0.29693599737504,0.0128880313997115,0.706135397898825
"2628","270_1",-1.53408847519231,286.296490309062,81965.6803632868,-1.62589848420518,0.0918100090128657,0.0757628655608097,0.299308121919387,0.00288537222400087,0.324956375000236
