"","ID_no_Rep_dup","LogPopBio","Time","I(Time^2)","I(Time^3)",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"2520","265_1",-3.03388403951836,6.98602794411181,48.8045864359111,340.950204642095,-3.3791937217973,0.345309682278938,0.0980244891458096,0.532928008491959,0.0132922879285021,0.699455267393368
"2521","265_1",-2.97981681824809,8.3832335329341,70.2786044677107,589.161953621525,-3.2339052807099,0.25408846246181,0.100693130743587,0.53856571590113,0.00743688466947242,0.51544170182448
"2522","265_1",-2.6284189314102,10.3393213572855,106.90156612922,1105.28964580711,-3.04142704140797,0.413008109997771,0.113296789898855,0.52725224492993,0.0227413025631174,0.843758190696903
"2523","265_1",-1.81338193324121,23.7524950099801,564.18101919913,13400.7068432528,-2.03989222621894,0.226510292977729,0.308750252621188,0.538339722485058,0.0306725842081534,0.524105854961814
"2524","265_1",-2.0324354993039,48.0638722554891,2310.13581619198,111034.072762281,-1.37690541722304,-0.65553008208086,0.412431503660731,0.473388580085538,0.474960193511866,-1.64517437889152
"2525","265_1",-1.89890410667938,72.0958083832335,5197.80558643192,374739.995572696,-1.66103367397096,-0.237870432708422,0.327202657771068,0.537421608141081,0.0378413260651437,-0.557887834800383
"2526","265_1",-2.07410819570447,95.8483033932136,9186.89726335752,880548.516140575,-2.26642757153111,0.192319375826642,0.446660468079512,0.539024787535775,0.0499203170577499,0.497365611166854
"2527","265_1",-2.26069415128488,120.159680638723,14438.3488511999,1734907.38691065,-2.60943912661766,0.348744975332777,0.439573152508753,0.52490964584139,0.157487593460695,0.89618373044712
"2528","265_1",-2.28666963768814,143.912175648703,20710.7142999431,2980523.95414352,-2.07987542977943,-0.206794207908709,0.92172495580983,0.492543604897503,5.95207750303407,-1.42192035773636
"2529","266_1",-4.95204218186636,22.3455976141038,499.325732731441,11157.7319019843,-5.13996213093277,0.187919949066413,0.445211369997675,0.108982595946633,0.909911481556443,2.12965973909356
"2530","266_1",-4.96255752586588,47.190471202253,2226.94057229067,105090.374945812,-4.75181833504497,-0.210739190820905,0.255796908362101,0.109773031369069,0.365380358516973,-2.06205708454705
"2531","266_1",-4.74322673070625,70.7894039571873,5011.13971261385,354735.593402125,-4.41241866656546,-0.330808064140794,0.161478280018053,0.0947124776978753,0.447692570709661,-3.04943963136568
"2532","266_1",-3.85657290259548,94.3661537892748,8904.97098098106,840327.861080288,-4.10067568014278,0.244102777547297,0.118983047930897,0.108185680458533,0.16270624861552,2.19523844188306
"2533","266_1",-3.63349930825775,119.199935916001,14208.6247223787,1693667.15636205,-3.80061957135325,0.1671202630955,0.105620169219439,0.115269291159482,0.0656906132938793,1.49165786677047
"2534","266_1",-3.50906895004193,142.795171517127,20390.4610086057,2911659.37703714,-3.54125523770781,0.0321862876658758,0.106792124269806,0.120806858142452,0.00247012052733343,0.287472117002049
"2535","266_1",-3.2497695740874,166.37931565683,27682.0766784351,4605724.97371792,-3.30591552391476,0.0561459498273646,0.111607079637082,0.120376267568366,0.00794073426584429,0.502825158712676
"2536","266_1",-3.25167797161315,191.22418924498,36566.6905523999,6992435.75425475,-3.08260049246555,-0.169077479147603,0.114760711715088,0.115068120505788,0.0745736895412465,-1.51689854425723
"2537","266_1",-2.78298848149687,214.778756154221,46129.9140951543,9907725.57085831,-2.89301991725472,0.110031435757853,0.113681810305024,0.118536154952669,0.0312095456293208,0.986558992165198
"2538","266_1",-2.72798420922711,239.616235434755,57415.9402839239,13757791.4647806,-2.71519071831718,-0.0127934909099281,0.108288790582596,0.120982409245982,0.00039705933501499,-0.114361031123045
"2539","266_1",-2.65018957464778,263.207773882073,69278.3322319565,18234595.6050359,-2.56608871717152,-0.0841008574762649,0.100532979679142,0.119594450937308,0.0156560119370082,-0.748529485310934
"2540","266_1",-2.44604671119933,288.019373085953,82955.1592728254,23892692.9680046,-2.42883469103706,-0.0172120201622725,0.091776219848452,0.120956775721821,0.000587151737015189,-0.152453192150904
"2541","266_1",-2.29411147999092,311.592425764233,97089.839793639,30252458.6983607,-2.3158308170186,0.0217193370276827,0.0849228578416687,0.120922745506723,0.000852205916914175,0.191654412034624
"2542","266_1",-2.22633155390874,335.180267057744,112345.811424901,37656099.0762171,-2.21857764033843,-0.00775391357030797,0.0810579473564943,0.121003632762655,0.000102802456160943,-0.0682775616907521
"2543","266_1",-2.11735318579621,359.999260569239,129599.467610399,46655712.5099106,-2.13209596207387,0.0147427762776573,0.0811330761213934,0.120972887017267,0.0003720432977037,0.129823728091776
"2544","266_1",-2.08864655766458,382.352252490958,146193.244984909,55897316.5189425,-2.06704637706142,-0.0216001806031607,0.0848346401733177,0.120923768430645,0.000841842932930816,-0.190593772545131
"2545","266_1",-2.04687456677262,407.186034617684,165800.466787674,67511634.6090339,-2.00783662112833,-0.0390379456442926,0.0920839565970641,0.120713480427175,0.00303255531013245,-0.34583203516674
"2546","266_1",-1.98052865307035,430.770178757387,185562.946906671,79934983.8097342,-1.96317350741996,-0.0173551456503871,0.10044412016056,0.120955222343319,0.000665988885043677,-0.154459740216944
"2547","266_1",-1.87084260982795,455.581777961267,207554.756410349,94558164.9497446,-1.92708903257564,0.0562464227476904,0.108607817792249,0.120376135915132,0.00770292180533965,0.502876807832139
"2548","266_1",-1.88299237100438,480.430348703224,230813.319955101,110889723.791378,-1.9008598828481,0.0178675118437197,0.11390763556594,0.12095064737346,0.00082502144205732,0.160223307313339
"2549","266_1",-1.86023927219767,504.02558430435,254041.789633341,128043561.457668,-1.88393221842474,0.0236929462270705,0.1148509760161,0.120901406712979,0.00146582548467562,0.212574899275618
"2550","266_1",-1.86069072338327,527.628214213092,278391.532433696,146887227.110037,-1.87362450275859,0.0129337793753195,0.111794717652578,0.120981548890095,0.000422267548458777,0.115843023275096
"2551","266_1",-1.88440287707481,552.480482108857,305234.683111235,168636204.881639,-1.8686891311815,-0.0157137458933121,0.106669264236907,0.120965722949537,0.000587917554917807,-0.140337811054744
"2552","266_1",-1.87317414549061,576.079414863791,331867.492229808,191182030.736061,-1.86844087251879,-0.00473327297181614,0.105617500166267,0.121010886544388,5.26932069411215e-05,-0.0422475000828404
"2553","266_1",-1.8853280816597,599.685741926341,359622.989069746,215660779.014059,-1.87136694218362,-0.0139611394760786,0.118174088743809,0.120975673602187,0.000527643402246772,-0.125496192162063
"2554","266_1",-1.87411310139256,624.526918360682,390033.87175709,243586651.984741,-1.87663151361255,0.00251841221999305,0.163026121759769,0.121014025238121,2.62923409322715e-05,0.0232365676086518
"2555","266_1",-1.88627852466202,648.133245423232,420076.703822851,272265677.375399,-1.88252992219329,-0.00374860246873165,0.259190759275289,0.121011978979729,0.000118219123610166,-0.0367635381849618
"2556","266_1",-1.88674188844746,671.735875331974,451229.086208013,303106765.199187,-1.88814908870387,0.00140720025640584,0.439155028975239,0.121014752246366,4.92477327589667e-05,0.015861183924617
"2557","267_1",-5.24569820278534,1.83779268322645,3.37748194652067,6.20711160904512,-3.64341215348341,-1.60228604930193,0.294114637265021,0.161321201902141,1.75331440044997,-4.10268963737277
"2558","267_1",-2.93707079533534,10.9874450259207,120.72394819763,1326.44774413355,-3.35794777337511,0.420876978039773,0.22055217961626,0.464172105087187,0.0744010410428529,1.02555120274515
"2559","267_1",-2.93707079533534,10.9874450259207,120.72394819763,1326.44774413355,-3.35794777337511,0.420876978039773,0.22055217961626,0.464172105087187,0.0744010410428534,1.02555120274515
"2560","267_1",-2.71568968592254,22.9724085403307,527.731554143859,12123.2648614164,-3.01580986027858,0.300120174356039,0.159446283461114,0.471304658084024,0.0235182632108651,0.70421967570047
"2561","267_1",-1.83930841979546,46.8194884646569,2192.06450009214,102631.338575848,-2.43662735295065,0.59731893315519,0.115709074204844,0.453504123500597,0.0610830978701748,1.36648351798048
"2562","267_1",-1.61695361572866,70.7648460725781,5007.66343967567,354366.532491926,-1.98106454113564,0.364110925406978,0.123146711529619,0.468701958432997,0.0245678855932001,0.836499997834846
"2563","267_1",-1.41301108418039,93.7765656863468,8794.04427192572,824675.270314884,-1.65100514944406,0.237994065263668,0.141562885146423,0.473725294783108,0.0125891410305806,0.552595807385271
"2564","267_1",-1.35079052957647,118.689958477679,14087.3062434332,1672021.79309543,-1.40011662200566,0.0493260924291925,0.153585645047633,0.477411363247074,0.000603489087569759,0.11534025401117
"2565","267_1",-1.43784502097882,142.748335421734,20377.0872656759,2908795.28791864,-1.25042173389815,-0.187423287080666,0.151623728887973,0.475164180767997,0.00856187058792672,-0.437748831214045
"2566","267_1",-1.42803710896124,166.762487408172,27809.7272065607,4637619.28310878,-1.17934415765613,-0.248692951305113,0.139219405805664,0.47338099837549,0.0134453838244357,-0.576650859596595
"2567","267_1",-1.49833545529632,190.811036583868,36408.8516822102,6947210.73031084,-1.17436069216156,-0.323974763134762,0.123099944973771,0.470565237014921,0.0194406793582584,-0.744272261778728
"2568","267_1",-1.47621138065294,214.820274686126,46147.7504162226,9913472.42055973,-1.22325352403202,-0.252957856620921,0.110405674198951,0.473376434445836,0.0103284497867878,-0.576962878677665
"2569","267_1",-1.50119771127545,238.849168325103,57048.9252095934,13626088.3401524,-1.3138562808458,-0.187341430429646,0.106088645608475,0.475289470722862,0.0053911209164342,-0.426267582873364
"2570","267_1",-1.53914370873968,262.882975848259,69107.4589908363,18167174.4728226,-1.4339507493522,-0.105192959387479,0.111659666171253,0.476853523309799,0.00181151661075061,-0.24010028965262
"2571","267_1",-1.57858659245444,286.916783371416,82321.2405802,23619345.5504155,-1.57128944348562,-0.00729714896882139,0.124800514851904,0.477575048655307,1.00378362305626e-05,-0.0167801325394643
"2572","267_1",-1.66078810604667,310.965332547112,96699.4380461359,30070172.9091355,-1.71372590633796,0.052937800291285,0.140128855960664,0.477388987897109,0.000614503017950672,0.122813159732432
"2573","267_1",-1.70544856600852,334.999140070269,112224.42384782,37595085.483901,-1.84884645370856,0.143397887700035,0.150974653065099,0.476167806968954,0.00498287104307173,0.334794355511121
"2574","267_1",-1.78335528742504,359.042775361785,128911.714539493,46284819.7649058,-1.96454695419607,0.181191666771026,0.152324163239095,0.475320570535185,0.00805224619998371,0.423368965524145
"2575","267_1",-1.85077532094607,383.081496769121,146751.43316687,56217758.6705782,-2.04850893832235,0.19773361737628,0.14473077425129,0.474912189938124,0.00895050683405078,0.459965003921606
"2576","267_1",-1.90503803417247,407.115304292278,165742.870988994,67476459.3569601,-2.08851529633898,0.183477262166511,0.139356496296615,0.475298077281147,0.00732784951423269,0.425467415111463
"2577","267_1",-1.98152370540244,431.154025699614,185893.793876983,80148857.5826357,-2.07234416273617,0.0908204573337288,0.16404851053899,0.477004338596904,0.00224031413981216,0.213692287370609
"2578","267_1",-2.00336994502731,455.178005454412,207187.016649457,94306972.9945498,-1.98781749037154,-0.0155524546557748,0.270408711714054,0.47755930421088,0.000142164348327293,-0.0391701130734829
"2579","267_1",-2.13197571483076,479.226554630107,229658.090662643,110058255.531187,-1.82251177738635,-0.309463937444414,0.54246065854903,0.465245020431865,0.287119617297339,-0.984218506310465
"2580","268_1",-3.62700405039586,1.64548081755738,2.7076071209493,4.45531557900384,-3.19066583245415,-0.436338217941715,0.204420610209584,0.259304939077329,0.182038692640195,-1.68341530502202
"2581","268_1",-3.44468249360189,3.29755821745686,10.8738901975173,35.8572859765467,-3.05312834491141,-0.391554148690481,0.157896363539208,0.271293432781269,0.101061157973676,-1.46831365653566
"2582","268_1",-3.09637579933368,3.84507455185123,14.7845983092939,56.8478827184088,-3.0088292844846,-0.0875465148490759,0.146287276914502,0.30468288104093,0.00455428641672165,-0.326056426569793
"2583","268_1",-2.83854669003158,4.66818143742671,21.7919179327353,101.728626779521,-2.94342067486565,0.104873984834066,0.132055710872401,0.30400853117134,0.00570779800508854,0.387375031531356
"2584","268_1",-2.67149260536841,6.04320237895795,36.520294993043,220.699533582204,-2.83730560887144,0.16581300350303,0.116117127607593,0.300620980076339,0.0120977216415953,0.606919381459962
"2585","268_1",-2.52839176172774,7.1426327693081,51.0172028771939,364.397145069085,-2.75526129611314,0.226869534385398,0.109616057531254,0.295645500519418,0.0210683957299199,0.827365294847995
"2586","268_1",-2.46385324059017,8.51911961802647,72.5753990662435,618.278505971335,-2.65600243969126,0.192149199101088,0.108195498880782,0.298712414284609,0.0148698503880121,0.70018616978878
"2587","268_1",-2.26602749726025,9.61635114759592,92.4742093938694,889.264469627761,-2.57959978671738,0.313572289457129,0.111661691726891,0.285535666572764,0.0411891038739125,1.14487549842824
"2588","268_1",-1.5728803167003,23.642884067683,558.985967037899,13216.0404141387,-1.80202833739372,0.229148020693424,0.313221209665688,0.292119833849708,0.103230778397646,0.951518973630554
"2589","268_1",-1.5107485355933,47.6155972524711,2267.24510170953,107956.229635639,-1.19202653131794,-0.318722004275362,0.437568295243725,0.271589444674946,0.415996734914119,-1.4624698795874
"2590","268_1",-1.44095277365776,71.5875774836656,5124.78124997983,366870.674819767,-1.21684882639074,-0.224103947267024,0.331227693761856,0.292378362408941,0.11011048088852,-0.943018353612104
"2591","268_1",-1.38629436111989,95.5602906684537,9131.76915263936,872634.514543436,-1.56050958366753,0.174215222547639,0.448164106832176,0.296172377588492,0.132235770265875,0.80703228191075
"2592","268_1",-1.75520187349426,119.557924275423,14294.0972570478,1708972.59744365,-1.9072729574315,0.152071083937244,0.453896393241067,0.298536443016808,0.104198026376021,0.708139628378819
"2593","268_1",-2.03776884527927,143.821620036857,20684.6583900261,2974901.07956252,-1.93732133984394,-0.100447505435333,0.929671963973274,0.279085085657856,5.61449416105282,-1.30342093025846
"2594","269_1",-3.97566827058846,0.00525469168900372,2.76117847464848e-05,1.45091415825913e-07,-3.33802857564754,-0.637639694940916,0.218261045499379,0.271427414966475,0.317730755271231,-2.13354783538163
"2595","269_1",-3.61899332664975,1.40750670241287,1.98107511733715,2.7883765056354,-3.19708284996875,-0.421910476680999,0.172611216623341,0.322751613956678,0.0982078527368881,-1.37221894556084
"2596","269_1",-3.08836507558758,2.81276139410187,7.91162666014989,22.2535180342167,-3.06134052272333,-0.0270245528642521,0.139236815472946,0.354398426484795,0.000300302943596172,-0.0861736703784619
"2597","269_1",-2.83053596628549,4.2165147453083,17.7789965974023,74.965401309733,-2.93115416289794,0.100618196612445,0.1166723429818,0.352897957030024,0.00331232666924035,0.316718572181219
"2598","269_1",-2.66348188162232,5.61951742627345,31.578976104191,177.458606521374,-2.80634991650148,0.142868034879161,0.103413281194723,0.351292666712292,0.00574536597577943,0.446371889004776
"2599","269_1",-2.48759121515866,6.74327077747989,45.4717007784142,306.62799106139,-2.71015556946227,0.222564354303613,0.0985833014362806,0.346681214233853,0.0131498021721999,0.693506803183532
"2600","269_1",-2.36623035815439,7.86627345844504,61.8782581230369,486.751299528056,-2.61732415824259,0.251093800088199,0.0982064908417333,0.344516588037522,0.0166591869597459,0.78224059958817
"2601","269_1",-2.2080063529395,8.71077747989275,75.8776443042067,660.953275232396,-2.5496584992027,0.341652146263197,0.100492885860448,0.335717750242092,0.0317212476276288,1.06571178403313
"2602","269_1",-2.11491592987349,9.5537801608579,91.274715362002,872.018564813446,-2.48392681021047,0.369010880336984,0.104712267133449,0.332375636956605,0.0389230154437959,1.15376077666281
"2603","269_1",-1.64491230062776,23.8540482573726,569.015618265061,13573.3260172935,-1.62593602525121,-0.0189762753765537,0.301570579582248,0.354445387446807,0.000487104014601919,-0.0671749926194944
"2604","269_1",-1.43294204991167,47.6668096514745,2272.1247423499,108304.937597998,-1.08006249544595,-0.35287955446572,0.410368479769788,0.323363792184256,0.321604002636155,-1.35954650098005
"2605","269_1",-1.43294204991167,72.0268096514745,5187.86130856974,373665.098970602,-1.25997576953909,-0.172966280372581,0.327240005044475,0.348189798952151,0.0473287251034313,-0.623863076629511
"2606","269_1",-1.64491230062776,95.8140482573726,9180.33184346613,879604.758268558,-1.70299558655219,0.0580832859244287,0.444515207763641,0.353660505942648,0.0106340934430692,0.230554183306738
"2607","269_1",-1.65889854260249,119.893297587131,14374.4028063164,1723394.55329498,-1.96266367795463,0.30376513535214,0.440228133440804,0.330452732435445,0.283652980420897,1.20113081343393
"2608","269_1",-1.73192367761739,143.969544235925,20727.2296675,2984089.80850331,-1.57366467855825,-0.158258999059141,0.923887947354944,0.304592288293477,8.73987260644644,-1.69706944133057
"2609","26_1",0.350393789674144,21.2236677753917,450.4440738402,9560.07537457841,0.0931705942762215,0.257223195397922,0.833958868925361,0.156158696264209,4.24353374637569,1.8383548767436
"2610","26_1",0.507890336476035,30.2934613279438,917.693799227627,27800.1216177959,0.881867985848025,-0.37397764937199,0.282733506926186,0.303669521767268,0.162967733371033,-1.28597474581711
"2611","26_1",1.17408399992108,35.2406214475177,1241.90140000724,43765.3771127975,1.36689254457463,-0.192808544653551,0.302510501551413,0.373423948381975,0.0490130579441754,-0.672333117396385
"2612","26_1",2.6369616372115,45.1349416866654,2037.16296105869,91947.2314536184,2.40325013814164,0.233711499069861,0.336263930522029,0.360250594439377,0.0883982659037355,0.835428786110119
"2613","26_1",3.53438126276705,55.0292619258132,3028.21966809975,166640.693284761,3.45933820234038,0.0750430604266747,0.285225810322474,0.393173483857487,0.00666601536297825,0.258495609088161
"2614","26_1",4.73651727249926,65.3358455082587,4268.77270827905,278903.874177991,4.49155386950875,0.244963402990511,0.350564872936098,0.355544632595727,0.105753170456605,0.885238682089565
"2615","26_1",5.3760631894065,80.5895892102781,6494.68188908137,523403.745492501,5.69609422079687,-0.320031031390372,0.626307958013597,0.25661855491372,0.973954235027315,-1.52462216947349
"2616","26_1",6.2804136189943,102.439546405063,10493.8606676751,1074986.32683456,6.20453755146337,0.0758760675309285,0.982434550802842,0.218996982980609,38.8677027224561,1.6672558436102
"2617","270_1",-4.56261057156929,22.8531517373843,522.266544331911,11935.4365849765,-4.36252367081808,-0.200086900751208,0.439857637230962,0.0852128052200133,1.41205240032686,-2.68193682400468
"2618","270_1",-3.86946339100936,46.9285839008207,2202.29198693637,103350.444283048,-3.83130040557537,-0.0381629854339942,0.256670101060197,0.10140776222762,0.0170213875898763,-0.444048734060937
"2619","270_1",-3.35863776724335,69.7922123275711,4870.95290157677,339954.579144444,-3.3868831222877,0.028245355044354,0.163676183869258,0.101623058913604,0.00469708952952958,0.309841011344574
"2620","270_1",-2.82800951618119,93.8397066526977,8805.89054466436,826342.185527068,-2.97889529863426,0.15088578245307,0.11913712487227,0.0961508993420444,0.0879478729662472,1.61277306490975
"2621","270_1",-2.50422243908729,119.095512484721,14183.7410939983,1689219.91454033,-2.61186767742092,0.107645238333633,0.105399769673464,0.0990230292062056,0.0383945425570613,1.14171949408848
"2622","270_1",-2.22723565575226,141.934695302951,20145.4577307415,2859339.40475128,-2.33051615173541,0.103280495983154,0.106512788667702,0.0992454440369146,0.0358063377092702,1.09610772892968
"2623","270_1",-2.06391059964895,167.197485594552,27954.9991891404,4674005.57422202,-2.07112061794208,0.00721001829312762,0.11168454297825,0.101814425608704,0.000185109865941305,0.0767417772356176
"2624","270_1",-1.82177054764409,190.019207263838,36107.2991291774,6861080.35696456,-1.87998304610822,0.0582124984641295,0.114611862771163,0.101006509021937,0.0124650163425606,0.620623885063857
"2625","270_1",-1.63587116950226,214.049240440021,45817.0773329499,9807110.60229963,-1.71928940179796,0.0834182322957013,0.113645504834774,0.100136816481742,0.0253254705846424,0.888866118700272
"2626","270_1",-1.55034899606409,238.110703684302,56696.7072090335,13500092.8501258,-1.59628675581688,0.045937759752789,0.108533460384266,0.101320284082572,0.00725089105765574,0.488086037605489
"2627","270_1",-1.54218568542493,262.203596996682,68750.7262779984,18026687.7262255,-1.50725521759755,-0.0349304678273827,0.100675938704611,0.101536857690496,0.00382120437078242,-0.369509315195016
"2628","270_1",-1.53408847519231,286.296490309062,81965.6803632868,23466486.6138034,-1.4485033280413,-0.0855851471510143,0.0921471212613226,0.100089592555313,0.0206037288247001,-0.901093298395997
"2629","270_1",-1.53408847519231,310.392875851231,96343.7373791977,29904409.7153849,-1.41615203153654,-0.117936443655774,0.0850439624308308,0.0985280292753547,0.0355498102828925,-1.23687841185647
"2630","270_1",-1.54218568542493,334.492753623188,111885.402226423,37424856.2809541,-1.40633418904923,-0.135851496375696,0.0810254582662665,0.0974451341482202,0.0445493721808461,-1.42164702925028
"2631","270_1",-1.52605630349505,358.58215470578,128581.16167344,46106910.0074344,-1.41516950779241,-0.110886795702642,0.080997708559975,0.0989292674253077,0.02966862448637,-1.1603810620122
"2632","270_1",-1.55034899606409,381.484197660206,145530.193064451,55517468.936527,-1.4373241718692,-0.113024824194885,0.0846777392018787,0.0988024355514014,0.03248381925249,-1.18512981334562
"2633","270_1",-1.55034899606409,406.785402479483,165474.363670395,67312555.625698,-1.4733145766806,-0.0770344193834882,0.091999675226278,0.100421941325265,0.0166602729964433,-0.811000099024995
"2634","270_1",-1.52605630349505,429.666492055177,184613.294395001,79322146.58945,-1.51265129739378,-0.0134050061012663,0.100030812491918,0.10178428386044,0.000558355433686637,-0.141753010562678
"2635","270_1",-1.50233977687773,453.752400907979,205891.241329755,93423645.0793006,-1.55724900702284,0.0549092301451133,0.107901271131313,0.101102810353455,0.0102846526621155,0.583200637481058
"2636","270_1",-1.55857949520061,477.873232058669,228362.825918198,109128481.703581,-1.60137169643755,0.0427922012369442,0.113145046933775,0.101385146739375,0.00662762319842636,0.455845240696548
"2637","270_1",-1.55857949520061,501.969617600838,251973.496994332,126483039.93179,-1.64102992040798,0.082450425207367,0.114304053151248,0.100174889457587,0.0249216226115204,0.878880171959313
"2638","270_1",-1.57524654768582,526.072987602584,276752.788285109,145592166.160492,-1.67239905884993,0.0971525111641143,0.111347462145711,0.0995335504545477,0.033482865084557,1.03387285643734
"2639","270_1",-1.6094379124341,550.183342063908,302701.709884611,166541438.392775,-1.69158905577118,0.0821511433370818,0.106577679642088,0.10020125643466,0.0226713868901009,0.871895243730246
"2640","270_1",-1.59219610599959,573.06792386939,328406.845367973,188199429.05952,-1.69499522067275,0.102799114673156,0.105544666396912,0.0992725646515875,0.0350748582087394,1.09040828081891
"2641","270_1",-1.61817159240285,597.174786100925,356617.725154685,212963113.739048,-1.67926471600458,0.0610931236017318,0.11798890656579,0.100919455330285,0.01424216268729,0.652580965883181
"2642","270_1",-1.62698222208501,621.274663872883,385982.207970364,239800966.517701,-1.63991111466126,0.0129288925762514,0.160272751621767,0.10178441347338,0.000955881497327414,0.141537428078662
"2643","270_1",-1.61817159240285,645.367557185262,416499.283867272,268795125.398833,-1.57307717750569,-0.0450944148971602,0.2560744769138,0.101241664439574,0.0236728795639018,-0.524489891399935
"2644","270_1",-1.61817159240285,670.66876200454,449796.588328702,301664521.048276,-1.46905847131562,-0.149113121087234,0.450516293012211,0.0927867689829375,0.834700711846512,-2.01798320005412
"2645","271_1",-5.94351828904475,0.91889634161322,0.844370486630159,0.775888951130628,-4.12174942394513,-1.82176886509962,0.371944375079755,0.154724154979516,2.60093008291695,-4.1913544730365
"2646","271_1",-3.04201949177598,8.22584211690132,67.6644785321876,556.597317328234,-3.82012855016453,0.77810905838855,0.296941128058767,0.519297245352377,0.302293118678818,1.69201728650971
"2647","271_1",-2.75672059651732,22.9773224245105,527.957345799913,12131.0461608334,-3.26454403199124,0.507823435473918,0.197131716221233,0.547419190370712,0.0655471371119041,1.03335788853041
"2648","271_1",-1.82271195982584,46.8145745804771,2191.60439315105,102599.027314071,-2.50954098075999,0.686829020934146,0.133069824528035,0.535987193841297,0.0694175001535026,1.34498285552136
"2649","271_1",-1.44498447781394,69.7722414682685,4868.16567950637,339662.831298056,-1.93662427992973,0.491639802115794,0.129102851841959,0.549630330154288,0.0341945206508271,0.960558395057792
"2650","271_1",-1.24267605558545,94.616839881084,8952.34638908269,847042.724855837,-1.47099690849908,0.228320852913634,0.143501735315301,0.560473978252274,0.00847531180906727,0.449823878056181
"2651","271_1",-1.13051554850978,118.572025257365,14059.3251736332,1667042.65958954,-1.15810534091425,0.0275897924044719,0.153169871397751,0.563438114183576,0.000135125701567793,0.0546651385540996
"2652","271_1",-1.11514834723289,142.581263359623,20329.4166612262,2898593.9109218,-0.962663316470657,-0.152485030762233,0.151147221445955,0.562130478019565,0.00405368681945483,-0.30176661786491
"2653","271_1",-1.22767852045649,166.664209724577,27776.9588031178,4629424.88747376,-0.86964739091757,-0.35803112953892,0.139106475626124,0.556093762533014,0.0199963345151941,-0.703568260267869
"2654","271_1",-1.24711263902031,190.693103363554,36363.8596704231,6934337.25082976,-0.863882127561945,-0.383230511458365,0.123291984592998,0.555162869159409,0.0195796713253329,-0.746264463196161
"2655","271_1",-1.21178767253997,213.768703471659,45697.0585839541,9768600.96596031,-0.925525621150402,-0.286262051389568,0.110990810694509,0.558919955438189,0.00956450354213671,-0.553567806393268
"2656","271_1",-1.21290259192705,238.71157956807,56983.218219883,13602554.0301403,-1.0498352944629,-0.163067297464146,0.106173282064526,0.562013961862466,0.00293699140781863,-0.31448532062557
"2657","271_1",-1.3077893689089,262.779784280485,69053.2150264982,18145788.9485371,-1.21048282808278,-0.097306540826116,0.1116438150274,0.562956753325443,0.00111328107504147,-0.188238580769924
"2658","271_1",-1.45730571584652,286.867644529618,82293.0454779713,23607212.1174344,-1.39521807808077,-0.062087637765748,0.124902627470783,0.563265230100883,0.000522551908906745,-0.121014418346056
"2659","271_1",-1.58013628729595,310.935849242033,96681.1023438643,30061620.6629453,-1.58788152988837,0.0077452425924156,0.140472352741839,0.5634789869959,9.47985197338099e-06,0.0152322925010307
"2660","271_1",-1.63481179066875,334.97457064937,112207.96298173,37586814.2232453,-1.77255380288421,0.137742012215464,0.151304863772349,0.562379305491748,0.00331239910930223,0.272615620992186
"2661","271_1",-1.65020769829784,358.998550404167,128879.959192293,46267718.5261815,-1.93359175981887,0.283384061521031,0.151557478506095,0.55879693845544,0.014052180211234,0.560950291981789
"2662","271_1",-1.80123891516629,383.066755116582,146740.138875547,56211268.8444125,-2.05553082487541,0.25429190970912,0.140316974197521,0.559762110830937,0.0102037296811405,0.500061637193922
"2663","271_1",-1.90512058669655,408.039114518071,166495.918976691,67936847.3501217,-2.12341844107616,0.218297854379608,0.126270576194035,0.560787302319581,0.00655099886971713,0.425815197444753
"2664","271_1",-2.0010046948912,431.158939583794,185898.031183022,80151597.9955867,-2.11783746508173,0.116832770190529,0.135145610615652,0.562703846877931,0.00204977247111969,0.229062158204575
"2665","271_1",-2.06425075886391,454.268936881158,206360.267015138,93743059.1114784,-2.0320936450492,-0.0321571138147121,0.20848715888393,0.563418019805567,0.000286007786739156,-0.0659034653312192
"2666","271_1",-2.06434755959968,455.192747106951,207200.437018773,94316136.1283359,-2.02680177074185,-0.0375457888578286,0.213631577079431,0.563394048857322,0.00040475864431811,-0.0771984128498661
"2667","271_1",-2.1778621285905,479.236382398467,229667.51021437,110065026.749598,-1.8331982827291,-0.3446638458614,0.440695688644054,0.552912968749756,0.139089478153484,-0.840295073099898
"2668","272_1",-3.98367899433459,0.269726922432575,0.0727526126849483,0.0196233383184402,-3.59956274517716,-0.384116249157432,0.194476445366814,0.25007188833125,0.152302793363958,-1.58850851902021
"2669","272_1",-3.73236456605367,1.64621377115095,2.71001978032703,4.46127188246583,-3.42773401097669,-0.304630555076982,0.152848365079582,0.263114061931629,0.0680702593732805,-1.22845393610182
"2670","272_1",-3.44468249360189,3.29755821745686,10.8738901975173,35.8572859765467,-3.22931714900807,-0.215365344593816,0.118251987102472,0.272773599121941,0.0242964654846287,-0.851274386822422
"2671","272_1",-3.22153894228768,3.84654045903837,14.7958735030191,56.9129260561768,-3.16519489430209,-0.056344047985593,0.110038827352243,0.280825926813649,0.00151904946344915,-0.22168101766179
"2672","272_1",-2.98515016422345,4.39478974702631,19.3141769205676,84.8817467027626,-3.10206522695753,0.116915062734076,0.103323309797244,0.278929475988853,0.00604977850130936,0.458266929687006
