"","ID_no_Rep_dup","LogPopBio","Time",".fitted",".resid"
"292","115_1",-0.593316857550416,190.361445783132,-0.827897908506039,0.234581050955623
"293","115_1",-0.544299769697695,214.457831325301,-0.776035035196101,0.231735265498406
"294","115_1",-0.541427050720785,238.55421686747,-0.731395733386877,0.189968682666092
"295","115_1",-0.553581125909858,263.855421686747,-0.691811291825725,0.138230165915867
"296","115_1",-0.568939721686385,286.746987951807,-0.661807120235774,0.0928673985493887
"297","115_1",-0.553818064662299,310.843373493976,-0.635463207873158,0.0816451432108593
"298","115_1",-0.553939593495165,334.939759036145,-0.613756006079927,0.0598164125847621
"299","115_1",-0.548026145018762,359.036144578313,-0.59597722953601,0.0479510845172476
"300","115_1",-0.542147459944363,383.132530120482,-0.58148616352537,0.0393387035810068
"301","115_1",-0.572629204060696,406.024096385542,-0.57025173833316,-0.00237746572753594
"302","115_1",-0.560493595830482,430.120481927711,-0.560626407528592,0.000132811698110524
"303","115_1",-0.560609821197717,453.012048192771,-0.553203981671041,-0.00740583952667551
"304","115_1",-0.579188844937419,478.313253012048,-0.546589789894311,-0.0325990550431084
"305","115_1",-0.573124642936769,502.409638554217,-0.541549663261277,-0.0315749796754922
"306","115_1",-0.591933543630286,526.506024096385,-0.537499462296678,-0.0544340813336077
"307","115_1",-0.59205979430116,550.602409638554,-0.534248079767008,-0.0578117145341515
"308","115_1",-0.589046756546044,574.698795180723,-0.531640096107367,-0.0574066604386769
"309","115_1",-0.592312343470669,598.795180722892,-0.529549558071239,-0.06276278539943
"310","115_1",-0.586162003190343,621.686746987951,-0.527949884772168,-0.0582121184181745
"311","115_1",-0.573862062682841,645.78313253012,-0.526593583448884,-0.0472684792339568
"312","115_1",-0.567829980512075,669.879518072289,-0.525507750691624,-0.0423222298204508
"313","116_1",4.50220264317181,0.00471551777626189,4.49614948853932,0.00605315463249312
"314","116_1",4.72687224669603,2.00682509151827,4.63022482530069,0.0966474213953417
"315","116_1",4.6079295154185,2.99162375131849,4.75128018727729,-0.143350671858792
"316","116_1",4.81938325991189,4.0358627536142,4.92917649725915,-0.109793237347259
"317","116_1",5.33480176211454,5.02661785692127,5.14809476179475,0.186707000319786
"318","116_1",5.73127753303965,7.00217162002854,5.72297587777435,0.00830165526529836
"319","116_1",6.33920704845815,9.03604889247378,6.46155286130299,-0.122345812844839
"320","116_1",6.93392070484581,10.0275485512192,6.85175377247996,0.0821669323658458
"321","116_1",7.64757709251101,12.0342495501644,7.65196353285397,-0.00438644034295788
"322","117_1",3.59698647211937,0.986922524994899,3.69564398823685,-0.0986575161174756
"323","117_1",3.79880485390622,2.01193051183886,3.71061195068055,0.0881929032256652
"324","117_1",3.79528540528651,3.01421920089662,3.75676978893318,0.0385156163533269
"325","117_1",4.02540601972358,4.97915564656775,4.06306795931334,-0.0376619395897553
"326","117_1",4.8400117314954,6.99108615840661,4.84375636174242,-0.00374463024701832
"327","117_1",5.42119734574917,7.97772587056599,5.39519651433165,0.0260008314175177
"328","117_1",6.03383803204165,9.00641042427163,6.04648329734146,-0.0126452652998132
"329","118_1",3.59089749001207,0.00229697760937597,3.52534524942779,0.0655522405842772
"330","118_1",3.91920822985482,0.99677048874579,4.07911637541877,-0.159908145563949
"331","118_1",5.02009364601023,2.02145808997477,4.94054210872366,0.0795515372865747
"332","118_1",6.01519539033895,2.99131271288761,5.8980562551109,0.11713913522805
"333","118_1",6.91815299441461,4.20570710590638,7.07322191652993,-0.155068922115323
"334","118_1",7.76256711788207,5.01171065935037,7.75435079662697,0.00821632125509542
"335","118_1",8.36463047127306,5.80316668793498,8.32011263168332,0.0445178395897443
"336","119_1",NA,NA,NA,NA
"337","11_1",-4.31481788498046,0.281491384432599,-2.86106470617183,-1.45375317880863
"338","11_1",-3.6216707044205,1.39631610219845,-2.79879138976822,-0.822879314652279
"339","11_1",-3.15166707517476,2.2341057635175,-2.75035065888825,-0.401316416286508
"340","11_1",-2.83321334405622,3.62745098039215,-2.66785128664662,-0.165362057409596
"341","11_1",-2.62841893141021,5.02005347593581,-2.58450640956761,-0.0439125218426049
"342","11_1",-2.45851989461481,6.1348781937017,-2.51822613684545,0.0597062422306398
"343","11_1",-2.2353763433006,7.25193107546045,-2.45298357760078,0.217607234300175
"344","11_1",-2.03243549930391,8.09194890077242,-2.40506152491166,0.372626025607752
"345","11_1",-1.56754697072494,8.94682115270351,-2.35754541711043,0.789998446385486
"346","11_1",-1.38096101514453,10.0698158051099,-2.29735623989213,0.916395224747595
"347","11_1",-1.12846525181779,24.2565359477124,-1.79985956300755,0.671394311189764
"348","11_1",-1.12023475268128,48.42394533571,-1.60818259112277,0.48794783844149
"349","11_1",-1.00427487158641,72.0461972667854,-1.58968689789771,0.585412026311297
"350","11_1",-1.02641599746362,96.2106357694593,-1.58789604809177,0.561480050628147
"351","11_1",-2.52305841575238,120.022281639929,-1.58773414227806,-0.935324273474322
"352","11_1",-2.52305841575238,143.911170528817,-1.5877189248265,-0.935339490925882
"353","120_1",3.59378625290023,0.00324825986078903,3.59505693909073,-0.00127068619050119
"354","120_1",4.81471142691415,0.198143851508121,4.81175677336197,0.00295465355217939
"355","120_1",8.11666183294664,0.652900232018562,8.11610764954052,0.000554183406118014
"356","120_1",8.50899071925754,0.805568445475638,8.55395217269895,-0.0449614534414096
"357","120_1",8.90182714617169,1.00371229698376,8.83467265824817,0.0671544879235189
"358","120_1",9.01344982598608,1.20510440835267,8.95537619212646,0.0580736338596193
